URL,Organization ID,Year submitted,Organization_Name,Organization Website,EIN,Zip,Charity Navigator URL,Link to NTEE code,NTEE Type,TAGS/Indicators,twitter,instagram,facebook,org_type,project_image,project_video,org_summary,areas_impacted,Project IDs,Organization ID
http://maker.good.is/myla2050learn2015/projects/CIS.html,2016228,2015,The Ojai Foundation,www.councilinschools.org,510151116,93024,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=510151116,GET CODE,,"public safety, community health, health, public space, education",N/A,,www.facebook.com/CouncilInSchools,Nonprofit,,,Council in Schools brings council -- the practice of listening and speaking from the heart -- into schools.,"Central LA,San Fernando Valley,South LA,LAUSD",5102308,2016228
https://challenge.la2050.org/entry/collaborative-teacher-project-igniting-curiosity-through-innovative-classrooms-teacher-mentoring,2016229,2016,The Pedagogical Institute of Los Angeles,www.thinkwithus.org,,,,,,"Education, children",think_with_us,PIofLA/?fref=ts,think_with_us,Nonprofit,1467124065741-team91.jpg,https://www.youtube.com/embed/3wrDCMSLScc?rel=0&amp;showinfo=0,"The Pedagogical Institute promotes the exchange of ideas, research and inspiration amongst early childhood educators throughout the world with the goal of providing quality education to ALL children.","[""Central LA"",""East LA"",""South LA"",""LAUSD""]",,2016229
https://activation.la2050.org/learn/the-people-of-change/,2018122,2018,The People of Change,0,,90014,,,,"Education, Income and Employment: Youth, Entrepreneurship, Mentorship, STEM, Technology",@thepplofchange,@thepplofchange,https://www.facebook.com/thepeopleofchange/,Nonprofit,https://activation.la2050.org/learn/the-people-of-change/the-people-of-change.jpg,0,"The People of Change programs promote advancement opportunities through community based initiatives in the fields of education, income, cultural awareness and health.","[""South LA""]",8102122,2018122
,2016074,2014,"EveryoneOn, Centro Latino for Literacy and Human-I-T",everyoneon.org,454868462,20002,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=454868462,GET CODE,,Digital equality,Everyone_On,EveryoneOn/,N/A,Nonprofit,,,EveryoneOn is a national nonprofit working to eliminate the digital divide through affordable technology and free digital literacy courses.,,4102227,2016074
https://challenge.la2050.org/entry/putting-the-human-back-into-business,2016221,2016,The integrated Learning Annex,www.integratedannex.com,,,,,,#N/A,integratedannex,integratedannex,integratedannex,Forprofit,4532943913741-team90.JPG,https://player.vimeo.com/video/176509438?rel=0&amp;showinfo=0,"We run personal, professional, and organizational development programs that emphasize human-centric solutions, paying special attention to brain, behaviors, and systems.","[""Central LA"",""San Fernando Valley"",""Westside"",""County of Los Angeles"",""LAUSD""]",4102228,2016221
http://maker.good.is/myla2050/projects/relationalcenter.html,2013196,2013,The Relational Center,http://www.relationalcenter.org,260511164,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=260511164,GET CODE,,Social Connectedness,,,,Nonprofit,http://maker.good.is/myla2050/projects/relationalcenter.html,,"<p>Funded by The Annenberg Foundation, The Relational Center launched a pilot anti-bullying campaign in select LAUSD campuses last year in partnership with LifeWorks, a Project of the LA Gay and Lesbian Center. This campaign, called Get Empathy, focuses on spreading a culture of compassion in schools in our city, leveraging the same Community Action Network (CAN) model we are proposing for our LA2050 campaignâ€¦Camp reLAte. </p>
 
 
 <p>We were also recently awarded a grant from The JIB Fund to provide training and community capacity support to groups and organizations in LA working toward social justice and nonviolence for Angelenos who identify as transgender.</p>
 
 
 <p>Since 2007, The Relational Center has reached over 3,000 residents of Greater Los Angeles with a broad-based social health strategy that includes mental health care, workforce development for service providers and community organizers, social action campaigns, public dialogue facilitation and capacity building support. </p>",,,2013196
http://maker.good.is/myla2050learn2015/projects/therippleeffect.html,2015205,2015,The Ripple Effect,www.the-ripple-effect.net,330748320,90807,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=330748320,GET CODE,,0,www.twitter.com/1rippleeffect,,www.facebook.com/TheRippleEffect1,Nonprofit,,,"The Ripple Effect is a nonprofit that assists youth in their educational and career endeavors despite their cultural, social and/or economic background.","City of Los Angeles (citywide),Other (please specify below):",5102309,2015205
https://challenge.la2050.org/entry/green-our-l-a-river!,2016230,2016,The River Project,TheRiverProject.org,954858263,91604,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954858263,GET CODE,,0,RiverProjectLA,TheRiverProjectLA,N/A,Nonprofit,3428423065741-team90.jpg,0,"The River Project encourages responsible planning/management of land and water to achieve watershed health and climate resilience for the social, economic and environmental benefit of all Angelenos.","[""San Fernando Valley""]",,2016230
http://maker.good.is/myla2050live2015/projects/WaterLA.html,2016230,2015,The River Project,www.WaterLA.org,954858263,91604,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954858263,GET CODE,,0,www.twitter.com/RiverProjectLA,,www.facebook.com/TheRiverProjectLA,Nonprofit,,,"The River Project works to advance watershed health and climate resilience for the social, economic and environmental benefit of all Angelenos.","City of Los Angeles (citywide),Other (please specify below):",5102310,2016230
http://maker.good.is/myla2050/projects/TRP.html,2016230,2013,The River Project,http://www.TheRiverProject.org,954858263,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954858263,GET CODE,,Environmental Quality,,,,Nonprofit,http://maker.good.is/myla2050/projects/TRP.html,,"<p>The River Project organized the Coalition for a State Park at Taylor Yard and led the successful fight to establish the first state park on the Los Angeles River - Rio de Los Angeles State Park. </p>
 
 
 
 
 
 <p>We produced a comprehensive watershed management plan for the Tujunga Wash subwatershed, and are actively engaged in partnership with the City of Los Angeles and the Department of Water & Power in it's implementation. The plan received an award for Innovation in Green Community Planning from the American Planning Association.</p. 
 
 
 
 
 
 <p>Our educational program has been named in the state board of education's California Guide to Environmental Literacy as one of the best environmental education projects in the state. </p>
 
 
 
 
 
 <p>We are currently partnered with the State and the City on bringing Low Impact Development strategies to residential homeowners throughout the City through our Water LA program. </p>
 
 
 
 
 
 <p>We are active in the development of water and land use policy at the local and statewide level.</p>",,,2016230
https://challenge.la2050.org/entry/the-ron-finley-project-presents-da-function-a-community-fun-fest,2016231,2016,The Ron Finley Project,ronfinley.com,,,,,,#N/A,ronfinleyhq,RonFinley,ronfinleyhq,Nonprofit,2775648715741-team90.jpg,https://www.youtube.com/embed/Y7hnhC54WqA?rel=0&amp;showinfo=0,"The Ron Finley Project is a nonprofit dedicated to shifting culture and changing urban landscapes by bringing gardens, art and new life to inner-city neighborhoods.","[""South LA""]",,2016231
,2016094,2014,Groceryships,,954116679,0,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954116679,GET CODE,,Health and Nutrition in Low Income communities,www.twitter.com/Groceryships,www.instagram.com/Groceryships,www.facebook.com/Groceryships,Nonprofit,,,"Comprehensive health program for low-income families struggling with obesity--nutrition education, healthy cooking, and emotional support.",,4102229,2016094
https://challenge.la2050.org/entry/the-future-is-bright!-a-clean-energy-future-for-la,2016232,2016,The Sierra Club Foundation,www.sierraclubfoundation.org,,,,,,#N/A,MyGenerationSC,MyGenerationSC,mygencampaign,Nonprofit,6783094165741-team89.jpg,https://www.youtube.com/embed/ZqcKcMqk1lM?rel=0&amp;showinfo=0,"We educate and enlist humanity to explore, enjoy, and protect the wild places of the earth and to practice and promote the responsible use of the earth's ecosystems and resources.","[""Central LA"",""East LA"",""San Fernando Valley"",""South LA""]",,2016232
http://maker.good.is/myla2050live2015/projects/HealthyTomorrow.html,2015206,2015,The Sound Body Sound Mind Foundation,https://www.uclahealth.org/soundbodysoundmind/Pages/default.aspx,203604882,90025,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=203604882,GET CODE,,Workout equipment to high school and junior high students,www.twitter.com/SBSMFoundation,,www.facebook.com/soundbodysoundmind.org/,Nonprofit,,,The Sound Body Sound Mind Foundation (SBSM) promotes self-confidence and healthy lifestyle choices among youth by providing state-of-the-art fitness equipment and resources to underserved middle and high school students in Los Angeles.,LAUSD,5102311,2015206
http://maker.good.is/myla2050create2015/projects/storyproject.html,2015207,2015,The Story Project,www.storyproject.org,954684376,90036,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954684376,GET CODE,,0,www.twitter.com/storyprojectLA,,https://www.facebook.com/The-Story-Project-116216105118265/timeline/,Nonprofit,,,The Story Project encourages at-risk youth in underserved communities to improve communication skills and personal identity through storytelling rooted in the media arts.,"County of Los Angeles (countywide),City of Los Angeles (citywide)",5102312,2015207
http://maker.good.is/myLA2050connect/projects/YouthConversations.html,2016113,2014,"Jenesse Center, Inc.",www.jenesse.org,953652529,90008,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=953652529,GET CODE,,0,@jenessecenter,,www.facebook.com/jenessecenter,Nonprofit,,,"Jenesse focuses on domestic violence prevention and intervention with programs and training that create understanding, awareness and change.","Central LA,East LA,South LA,San Gabriel Valley,San Fernando Valley,South Bay",4102230,2016113
https://challenge.la2050.org/entry/restoring-and-reimagining-the-worlds-first-polyphonoptic-sculpture-in-downtown-los-angeles,2016233,2016,The Triforium Project,triforium.la,,,,,,#N/A,triforiumla,triforiumproject,triforiumproject,Nonprofit,7344404654741-team91.jpg,0,"We are a coaltion of people dedicated to reimagining The Triforium, transforming it from a forgotten piece of public art to a dynamic, interactive, creative site for Angelenos of all ages.","[""Central LA""]",,2016233
https://activation.la2050.org/play/the-trust-for-public-land/,2018123,2018,The Trust for Public Land,www.tpl.org,237222333,90029,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=237222333,GET CODE,,"Environmental Quality, Health: Open space, Community health",@tpl_org,trustforpublicland,https://www.facebook.com/TheTrustforPublicLand/,Nonprofit,https://activation.la2050.org/play/the-trust-for-public-land/the-trust-for-public-land.jpg,0,"The Trust for Public Land creates parks and protects land for people, ensuring healthy, livable communities. Our overarching goal is for every American to live within a 10-minute walk of a park.","[""Central LA"",""East LA"",""San Gabriel Valley"",""San Fernando Valley"",""South LA"",""Westside"",""South Bay"",""Antelope Valley"",""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)"",""LAUSD""]",8102123,2018123
https://challenge.la2050.org/entry/green-alleys-initiative-–-transforming-polluted-alleys-into-vibrant-water-smart-green-space,2018123,2016,The Trust for Public Land,www.tpl.org,237222333,90029,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=237222333,GET CODE,,"Public space, underserved communities",tpl_org,tpl.org,trustforpublicland,Nonprofit,6644400825741-team90.jpg,https://www.youtube.com/embed/bmuk6k_61Tc?rel=0&amp;showinfo=0,"The Trust for Public Land creates parks and protects land for people, ensuring healthy, livable communities for generations to come.","[""South LA"",""County of Los Angeles"",""City of Los Angeles""]",,2018123
http://maker.good.is/myLA2050connect/projects/ArtsLANDed.html,2016126,2014,LAND (Los Angeles Nomadic Division),www.nomadicdivision.org,270250572,90046,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=270250572,GET CODE,,0,@nomadicdivision,@nomadicdivision,www.facebook.com/nomadicdivision,Nonprofit,,,LAND (Los Angeles Nomadic Division) is a non-profit committed to curating site-specific contemporary public art accessible to all.,"Central LA,East LA,South LA,San Gabriel Valley,San Fernando Valley,South Bay,Westside,Other:",4102231,2016126
http://maker.good.is/myla2050learn2015/projects/CREATEProject.html,2015208,2015,The University Corporation,http://www.csun.edu/,951992732,91330-8309,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=951992732,GET CODE,,0,https://twitter.com/csunorthridge,,https://www.facebook.com/calstatenorthridge,Nonprofit,,,"The University Corporation is a non-profit auxiliary corporation providing commercial and administrative services to California State University, Northridge (CSUN) and is also managing major projects for the campus.","Central LA,East LA,San Fernando Valley,South LA,Westside,City of Los Angeles (citywide),LAUSD",5102313,2015208
http://maker.good.is/myla2050play2015/projects/PUPs.html,2015209,2015,"The Venice Place Project, TEDxVeniceBeach, 72andSunny",www.venicepopuppark.com,455593632,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=455593632,GET CODE,,0,https://twitter.com/hashtag/venicepopuppark,https://instagram.com/venicepopuppark/,https://www.facebook.com/venicepopup,Nonprofit,,,"We are three organizations that partnered together to turn an unused space in Venice into a beautiful, useful and thriving free co-working and community space.","County of Los Angeles (countywide),City of Los Angeles (citywide)",5102314,2015209
http://maker.good.is/myla2050play2015/projects/TENFEET2016.html,2015202,2015,The LA River Public Art Project,http://losangelesriverpublicartproject.org/,471417650,92174,,,,0,www.twitter.com/TENFEET2016,,www.facebook.com/Los-Angeles-River-Public-Art-Project-698775940231398/,Forprofit,,,The LA River Public Art Project is an active community of designers and advocates committed to fostering an inclusive and diverse arts and culture infrastructure on the LA River.,"Central LA,East LA,City of Los Angeles (citywide),LAUSD,Other (please specify below):",,2015202
http://maker.good.is/myLA2050connect/projects/goodfoodla.html,2016135,2014,Los Angeles Food Policy Council (LAFPC) – a project of Community Partners,http://goodfoodla.org/,954302067,90012,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954302067,GET CODE,,0,https://twitter.com/goodfoodla,http://instagram.com/lagoodfood,https://www.facebook.com/LosAngelesFoodPolicyCouncil,Nonprofit,,,"The LA Food Policy Council works to make LA a Good Food city, where food is healthy, affordable, fair & sustainable for all communities.","Central LA,East LA,South LA,San Gabriel Valley,San Fernando Valley,South Bay,Westside",4102232,2016135
https://activation.la2050.org/live/undergraduate-gerontology-and-alzheimers-disease-awareness-association-dba-the-youth-movement-against-alzheimers/,2018124,2018,The Youth Movement Against Alzheimer’s,"http://www.theyouthmovement.org/,https://youthcaregiving.org/",208083398,90016,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=208083398,GET CODE,,"Health, Social Connectedness: Healthcare, Volunteerism",@YouthAgainstAlz,theyouthmovement_org,@theyouthmovementagainstalzheimers,Nonprofit,https://activation.la2050.org/live/undergraduate-gerontology-and-alzheimers-disease-awareness-association-dba-the-youth-movement-against-alzheimers/undergraduate-gerontology-and-alzheimers-disease-awareness-association-dba-the-youth-movement-against-alzheimers.jpg,https://youtu.be/5fwflSIChBM,"The Youth Movement Against Alzheimer’s is the national leader in providing students opportunities to engage in the fight against Alzheimer’s through advocacy, volunteering, and research.","[""County of Los Angeles (please select only if your project has a countywide benefit)""]",8102124,2018124
http://maker.good.is/myLA2050create/projects/LARB.html,2016139,2014,Los Angeles Review of Books,http://lareviewofbooks.org,900977045,91204,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=900977045,GET CODE,,0,@LAReviewofBooks,http://instagram.com/lareviewofbooks,https://www.facebook.com/pages/Los-Angeles-Review-of-Books-LARB/224105870934491,Nonprofit,,,"LARB revitalizes the LA literary & arts community, supports writers, artists, & editors, & disseminates their work locally & globally.","Central LA,East LA,South LA,San Gabriel Valley,San Fernando Valley,South Bay,Westside,Other:",4102233,2016139
https://challenge.la2050.org/entry/eliminating-the-gray-leveraging-theater-to-end-sexual-violence-on-college-campuses,2016224,2016,"The LadyParts Collective, fiscally sponsored by Fractured Atlas",www.ladypartscollective.com,,,,,,"Crime, asylum, health care, women's advocacy",LPCollectiveLA,ladypartscollective,N/A,Forprofit,4990464255741-team89.JPG,https://www.youtube.com/embed/sGB-wEyY8Ic?rel=0&amp;showinfo=0,"Tipping the scales of gender equity in the arts and entertainment industry, The LadyParts Collective is an all-female group igniting social change by creating original plays about women's issues.","[""County of Los Angeles"",""City of Los Angeles""]",,2016224
http://maker.good.is/myla2050learn2015/projects/thelab.html,2015210,2015,"TheLab, Inc",http://www.thel4b.com/,452390782,91101,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=452390782,GET CODE,,0,http://twitter.com/labiohackers,,https://www.facebook.com/TheL4b,Nonprofit,,,"The mission of the TheLab, founded by university scientists and now lead by a Caltech PhD biologist, is to make science accessible to all of LA by providing lab equipment and workspace, offering classes and organizing events to exchange ideas.","San Gabriel Valley,City of Los Angeles (citywide)",5102315,2015210
https://challenge.la2050.org/entry/grow-local-plant-native!-youth-advocacy-for-sustainable-landscapes-at-la-public-housing,2016236,2016,Theodore Payne Foundation for Wild Flower and Native Plants,theodorepayne.org,956095398,91352,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=956095398,GET CODE,,"Ecosystems, Public space, public health",@TheodorePayne,facebook.com/TheodorePayneFoundation,theodorepayne,Nonprofit,3729564165741-team89.jpg,0,"We rewild Los Angeles by bringing native plants back into the city, creating habitat that supports local ecosystems, and helping people fall in love with our shared natural heritage.","[""South Bay""]",,2016236
http://maker.good.is/myla2050connect2015/projects/LFR.html,2016236,2015,"Theodore Payne Foundation for Wild Flowers and Native Plants, Inc.",www.theodorepayne.org,956095398,91352,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=956095398,GET CODE,,"Ecosystems, Public space, public health",https://twitter.com/TheodorePayne,https://instagram.com/theodorepayne/,https://www.facebook.com/TheodorePayneFoundation/,Nonprofit,,,"Since 1960, the Theodore Payne Foundation has been LA's native plant authority, promoting the understanding and use of California native plants through its educational programs, retail nursery, outreach, seed program, and demonstration gardens.",County of Los Angeles (countywide),5102316,2016236
https://activation.la2050.org/create/the-natch-inc/,2018120,2018,"The Natch, INC.",thenatch.co,813470225,90021,,,,"Income and Employment: Small business, Entrepreneurship, Technology",https://twitter.com/natch_app,https://www.instagram.com/natch_app_/,https://www.facebook.com/thenatch/,Forprofit,https://activation.la2050.org/create/the-natch-inc/the-natch-inc.jpg,0,We run an online marketplace where anybody can locally sell and deliver food they make.,"[""Central LA"",""East LA"",""San Gabriel Valley"",""San Fernando Valley"",""South LA"",""Westside"",""City of Los Angeles (please select only if your project has a citywide benefit)""]",,2018120
,2016093,2014,GRID Logistics Inc.,,454109556,90013,,,,,www.twitter.com/gridinc,,https://www.facebook.com/makinggoodongoodsmovement,Forprofit,,,We aim to boost throughput at the Ports of LA & Long Beach while actually reducing truck traffic & pollution along the 710 freight corridor,,8102125,2016093
http://maker.good.is/myla2050learn2015/projects/SchoolisCool.html,2015211,2015,Thinking about Tomorrow,www.thinkingabouttomorrow.org,270530056,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=270530056,GET CODE,,0,https://twitter.com/thinkabouttmw,https://instagram.com/thinkabouttmw/,https://www.facebook.com/thinkingabouttomorrow,Nonprofit,,,We give kids the tools they need to succeed both in and out of the classroom.,"Central LA,East LA,South LA,Westside,South Bay,County of Los Angeles (countywide),City of Los Angeles (citywide),LAUSD",5102317,2015211
,2016148,2014,Milk + Bookies,www.milkandbookies.org,263245228,90404,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=263245228,GET CODE,,,,,,Nonprofit,,,M+B inspires children to help others by placing books into the hands of children who need them.,,4102234,2016148
https://challenge.la2050.org/entry/building-a-home-that-shifts-interactions-from-pixels-to-people-from-loneliness-to-companionship,2016235,2016,thecool,thecool.la,,,,,,"Income and employment, entrepreneurship, health, community health, healthy food, small business",thecoolla,thecoolla,thecoolla,Forprofit,1265013144741-team90.png,https://www.youtube.com/embed/VIFv2XHX_l8?rel=0&amp;showinfo=0,"thecool is a physical space that encourages safe, organic sharing of ideas & opinions, unique gifts & hidden talents - centered around humanity’s age-old pastime of congregating over food and drink.","[""City of Los Angeles""]",,2016235
http://maker.good.is/myla2050create2015/projects/poetry.html,2015212,2015,Tia Chucha's Centro Cultural,www.tiachucha.org,470919488,91342,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=470919488,GET CODE,,0,https://twitter.com/tiachucha,https://instagram.com/tiachuchas,https://www.facebook.com/TiaChuchasCentroCultural,Nonprofit,,,"Tia Chucha’s cultural center and bookstore supports and promotes the growth, healing and holistic learning of our community through the arts and literacy, thereby activating creativity, imagination and expression to improve our quality of life.","County of Los Angeles (countywide),City of Los Angeles (citywide)",5102318,2015212
http://maker.good.is/myla2050/projects/tiachucha.html,2015212,2013,Tia Chucha's Centro Cultural,http://www.tiachucha.org,470919488,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=470919488,GET CODE,,Arts & Cultural Vitality,,,,Nonprofit,http://maker.good.is/myla2050/projects/tiachucha.html,,"The Northeast San Fernando Valley is a community of 500,000 â€“ the size of the City of Oakland -- yet it had no bookstores, movie houses, art galleries, or full fledged cultural spaces until Tia Chucha's opened its doors twelve years ago. We now provide a bookstore, a deli/ artisan shop, arts workshops, an art gallery, film nights, weekly Open Mics, community dialogues, and author readings. In addition we host Young Warriors, a youth empowerment group, often working with troubled youth through mentors, rites of passage, and the arts as well as own poetry press, Tia Chucha Press, and the only outdoor annual literacy festival for the greater San Fernando Valley: â€œCelebrating Words: Written, Performed & Sung.â€ We have a Mexica (so-called Aztec) danza resident group, Temachtia Quetzalcoatl, officially sanctioned to teach and perform this art form from pre-conquest Mexico and Central America. Also since Tia Chucha's creation we've seen the birth of independent groups like El Hormiguero (the Anthill), Bikesanos Bike Club, the San Fernando Arts Collective, Youth Speak Collective's Sports, Mural, Gardening and Digital Arts projects, and the establishment of a new high school with academies in Social Justice and Humanities, the Arts as well as Engineering and Technology called the Cesar Chavez Learning Academies. Our presence in a mostly run-down strip mall with many uninhabited spaces has brought new small businesses and even a major market chain. Tia Chucha's has proven that the arts stimulates economic activity while helping reduce violence, apathy, and low school participation.",,,2015212
https://challenge.la2050.org/entry/think-tanks-red-tape-removal-program-–-untying-the-bureaucratic-knots-from-la-art-production,2018125,2016,Think Tank Productions,thinktank.gallery,300445999,92612,,,,"Arts and culture vitality, creative industry, social connectedness, underserved communities, income and employment",thinktankdtla,thinktankgallery,thinktankdtla,Forprofit,9859494345741-team91.jpg,https://www.youtube.com/embed/Jbhwq5zWzA4?rel=0&amp;showinfo=0,"We design experiences from fully branded installations to a festival for 65,000 Angelenos, producing or consulting projects through miles of red tape that could kill ideas lacking unflinching resolve.","[""City of Los Angeles""]",,2018125
https://activation.la2050.org/create/think-tank-productions-inc-dba-think-tank-gallery/,2018125,2018,"Think Tank Productions, Inc. dba Think Tank Gallery",http://thinktank.gallery,300445999,92612,,,,"Arts and Cultural Vitality, Social Connectedness: Arts and culture, Underserved communities, Communities of color, Technology",https://twitter.com/thinktankdtla,https://instagram.com/thinktankdtla,https://www.facebook.com/thinktankgallery,Forprofit,https://activation.la2050.org/create/think-tank-productions-inc-dba-think-tank-gallery/think-tank-productions-inc-dba-think-tank-gallery.jpg,https://youtu.be/msrLyYttTv8,"Think Tank Gallery is an alternative arts space and immersive production company est. in DTLA in 2010. We build themed Post-Street Art experiences around the country, and hide content in every corner","[""Central LA"",""East LA"",""San Gabriel Valley"",""San Fernando Valley"",""South LA"",""Westside"",""South Bay"",""Antelope Valley"",""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)"",""LAUSD""]",5102319,2018125
http://maker.good.is/myLA2050create/projects/lapaletera.html,2016150,2014,Mujeres de la Tierra (MDLT),www.mujeresdelatierra.org,205270350,90065,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=205270350,GET CODE,,Supports women/families in being enviromentally/socially active,www.twitter.com/MujeresdlTierra,www.instagram.com/lapaleteradelosangeles,https://www.facebook.com/mujeres.delatierra,Nonprofit,,,We support and encourage the building of healthier & thriving neighborhoods through individual participation & collective action.,"Central LA,South LA",4102235,2016150
https://challenge.la2050.org/entry/pathways-to-employment-through-professional-volunteerism,2016239,2016,Tierra del Sol Foundation,www.tierradelsol.org,952671260,91040,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=952671260,GET CODE,,0,TierradelSolFdn,tierradelsolfoundation,SunlandStudioArts,Nonprofit,4769182815741-team88.png,https://www.youtube.com/embed/_REjMUMytYw?rel=0&amp;showinfo=0,"Tierra empowers people with disabilities to fulfill their potential and desire to become productive citizens who are accepted, included, and valued for their contributions to the community.","[""San Gabriel Valley"",""San Fernando Valley"",""LAUSD""]",,2016239
http://maker.good.is/myla2050create2015/projects/tierradelsol.html,2016239,2015,Tierra del Sol Foundation,www.tierradelsol.org,952671260,91040,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=952671260,GET CODE,,0,www.twitter.com/TierradelSolFdn,,www.facebook.com/tierradelsolfoundation,Nonprofit,,,"Tierra del Sol Foundation enables adults with moderate to severe developmental disabilities to realize their greatest human potential, become as independent as possible within their communities, and establish a valued role in society.",County of Los Angeles (countywide),5102320,2016239
https://challenge.la2050.org/entry/tickleberry-place-a-mobile-play-explore-and-learn-pop-up,2016238,2016,Tickleberry Place,tickleberryplace.com,465040951,90008,,,,0,tickleberryfun,tickleberryfun,tickleberryfun,Forprofit,7538982455741-team90.png,https://www.youtube.com/embed/USaJI1-Ab8E?rel=0&amp;showinfo=0,"Tickleberry Place is a mobile, PLAY, EXPLORE and LEARN pop-up for children in South Los Angeles, where kids can have fun while learning about sustainability, healthy habits and eco-conscious living.","[""Central LA"",""South LA""]",5102321,2016238
,2016161,2014,Pacoima Beautiful,,954770745,91331,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954770745,GET CODE,,Environmental Quality,,,,Nonprofit,,,"Increase environmental benefits like open space, recreational opportunities , and walkability; promoting alternative economic generators.",,4102236,2016161
https://activation.la2050.org/live/topanga-womens-circle/,2018126,2018,Topanga Women's Circle,http://topangawomenscircle.org,954302067,90015,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954302067,GET CODE,,"Housing, Social Connectedness: Homelessness, Volunteerism, Affordable housing",@TopangaTWC,TopangaWomensCircle,TopangaWomensCircle,Nonprofit,https://activation.la2050.org/live/topanga-womens-circle/topanga-womens-circle.jpg,https://youtu.be/9lVdk4emJ-M,"Working with the Salvation Army and Venice Community Housing, TWC, a 100% volunteer organization, helps homeless families move into their bare-bones housing by providing all the comforts of home.","[""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)""]",8102126,2018126
http://maker.good.is/myLA2050play/projects/LAYouthLaureate.html,2016168,2014,PEN Center USA/Urban Word Los Angeles,www.penusa.org,953502910,90211,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=953502910,GET CODE,,"Income and employment, job training, training and development, creative industry, arts and culture vitality",https://twitter.com/penusa,,www.facebook.com/penusa,Nonprofit,,,We provide platforms and writing workshops to cultivate and celebrate the powerful voices of Los Angeles youth.,"Central LA,East LA,South LA,San Gabriel Valley,San Fernando Valley,South Bay,Westside",4102237,2016168
http://maker.good.is/myla2050live2015/projects/ModelsofMobilization.html,2015214,2015,TreePeople,www.treepeople.org,237314838,90210,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=237314838,GET CODE,,Heal LA's ecosytem and promote sustainability,https://twitter.com/TreePeople_org,www.instagram.com/treepeoplela,www.facebook.com/TreePeople,Nonprofit,,,"TreePeople works with individuals, schools, businesses, and organizations to heal LA's ecosystem, making the city healthier and more sustainable.","San Fernando Valley,South LA,County of Los Angeles (countywide),City of Los Angeles (citywide),LAUSD",5102322,2015214
,2016204,2014,T&L Foundation for Child Care Information,www.tlfcci.org,464892019,93021,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=464892019,GET CODE,,"Youth, Health care, Healthy foods",tlfcci,tandlfoundationforchildcareinformation,tlfcci,Nonprofit,,,Strengthen quality child care and early education through education of and encouraging participation in health and wellness initiatives.,,4102238,2016204
http://maker.good.is/myla2050play2015/projects/trojanswimclub.html,2015215,2015,Trojan Swim Club,www.trojanswimclub.org,330614644,90089,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=330614644,GET CODE,,0,@TSCOutreach,www.instagram.com/trojanswimcluboutreach,www.facebook.com/Trojan-Swim-Club-Outreach,Nonprofit,,,The Trojan Swim Club operates both a fee-based competitive swim program and a free outreach program that provides school-based swimming instruction designed to empower underserved Los Angeles youth to develop healthier lifestyles.,"Central LA,South LA,LAUSD",5102323,2015215
